ID,Target,stat_mean,stat_std,stat_variance,stat_median,stat_min,stat_max,stat_range,stat_skewness,stat_kurtosis,stat_energy,stat_rms,stat_p10,stat_p25,stat_p75,stat_p90,stat_iqr,glcm_contrast_d1_a0,glcm_contrast_d1_a45,glcm_contrast_d1_a90,glcm_contrast_d1_a135,glcm_contrast_d3_a0,glcm_contrast_d3_a45,glcm_contrast_d3_a90,glcm_contrast_d3_a135,glcm_contrast_d5_a0,glcm_contrast_d5_a45,glcm_contrast_d5_a90,glcm_contrast_d5_a135,glcm_dissimilarity_d1_a0,glcm_dissimilarity_d1_a45,glcm_dissimilarity_d1_a90,glcm_dissimilarity_d1_a135,glcm_dissimilarity_d3_a0,glcm_dissimilarity_d3_a45,glcm_dissimilarity_d3_a90,glcm_dissimilarity_d3_a135,glcm_dissimilarity_d5_a0,glcm_dissimilarity_d5_a45,glcm_dissimilarity_d5_a90,glcm_dissimilarity_d5_a135,glcm_homogeneity_d1_a0,glcm_homogeneity_d1_a45,glcm_homogeneity_d1_a90,glcm_homogeneity_d1_a135,glcm_homogeneity_d3_a0,glcm_homogeneity_d3_a45,glcm_homogeneity_d3_a90,glcm_homogeneity_d3_a135,glcm_homogeneity_d5_a0,glcm_homogeneity_d5_a45,glcm_homogeneity_d5_a90,glcm_homogeneity_d5_a135,glcm_energy_d1_a0,glcm_energy_d1_a45,glcm_energy_d1_a90,glcm_energy_d1_a135,glcm_energy_d3_a0,glcm_energy_d3_a45,glcm_energy_d3_a90,glcm_energy_d3_a135,glcm_energy_d5_a0,glcm_energy_d5_a45,glcm_energy_d5_a90,glcm_energy_d5_a135,glcm_correlation_d1_a0,glcm_correlation_d1_a45,glcm_correlation_d1_a90,glcm_correlation_d1_a135,glcm_correlation_d3_a0,glcm_correlation_d3_a45,glcm_correlation_d3_a90,glcm_correlation_d3_a135,glcm_correlation_d5_a0,glcm_correlation_d5_a45,glcm_correlation_d5_a90,glcm_correlation_d5_a135,glcm_ASM_d1_a0,glcm_ASM_d1_a45,glcm_ASM_d1_a90,glcm_ASM_d1_a135,glcm_ASM_d3_a0,glcm_ASM_d3_a45,glcm_ASM_d3_a90,glcm_ASM_d3_a135,glcm_ASM_d5_a0,glcm_ASM_d5_a45,glcm_ASM_d5_a90,glcm_ASM_d5_a135,fft_mean_magnitude,fft_std_magnitude,fft_max_magnitude,fft_min_magnitude,fft_dc_magnitude,fft_mean_magnitude_no_dc,fft_std_magnitude_no_dc,fft_spectral_energy,fft_mag_p10,fft_mag_p25,fft_mag_p50,fft_mag_p75,fft_mag_p90
66,0,-3.833749014766729,15.471779213160978,239.37595202080013,0.12593620544133036,-60.395574326334085,39.09592630942137,99.49150063575546,-1.7765540854449307,2.4330119839069084,878078.3046763104,15.939685803961915,-35.55629697465605,-2.8566114303739956,3.374225342659761,7.817458749362613,6.230836773033756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.60173184566895,873.3550070868848,18579.393053812757,2.9647158649073426,13249.436595033814,335.7679828309022,845.3065431484321,3034638620.9613285,85.50826728643844,146.1705901660534,231.965083458747,351.35858421571345,492.85449031939174
660,1,-5.00662015980641,13.928880788665108,194.0137200248439,-0.0637614641786858,-52.61113758636341,11.761404182348318,64.37254176871173,-2.1701986231737154,3.082845226509609,757140.3605932088,14.801350122520034,-34.48358096082336,-1.515108665829652,1.1777297848010462,2.604575492033841,2.692838450630698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.89999425298421,840.0337809881245,17870.705004342388,1.377535336702593,17302.879272290957,221.89337409317778,788.2098368704906,2616677086.2101293,54.12640045783984,87.15222802072675,132.82389713373576,195.96166854263186,282.25648078573766
661,0,-3.791029101271667,15.48000502997855,239.6305557281612,0.04655910954443735,-60.95155838290992,29.363202964455265,90.31476134736519,-1.7878274196168962,2.361195608543772,877832.4926874812,15.937454545028508,-35.5548330068012,-2.8097944701900284,3.5413898319938895,8.139360669401533,6.351184302183918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.86677968557314,876.1831619179911,18923.32874177128,15.060450148623408,13101.796573994883,328.0757505843015,848.8400924055558,3033789094.727936,84.1311689520529,137.53492582021408,221.56522582706796,343.0731099769621,489.87071433061163
662,0,-3.7516860030849832,16.171324545723838,261.5117375631303,0.3961246298642964,-60.67051844382679,39.98984510942162,100.66036355324842,-1.780703037144526,2.3365541899118423,952428.2760421889,16.600809782323093,-37.05136525292181,-2.8564210590471353,4.11698804661742,8.681312749550983,6.9734091056645555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.976556792649,910.2421543251994,19692.751255442286,5.381279327950848,12965.826826661701,348.224870789564,884.6038686224302,3291592122.001805,92.15953130182189,152.70186133786544,239.3959974857758,357.5337264115733,508.9138771670881
663,0,-3.8059251744752487,16.24656995450582,263.95103528665123,0.39042318840999785,-61.69332753684546,49.08021148655246,110.77353902339792,-1.7801290089079753,2.374214162050288,962275.1675455493,16.686404697248467,-37.24704451918922,-3.032663555095784,4.078759875616861,8.579711004609312,7.1114234307126445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.8248828112807,915.6934090515108,19835.92506795273,7.101472762656908,13153.277402986463,348.0189576368055,889.4366661410231,3325622979.0374174,90.90331408748753,152.54085369310187,236.09163041321528,355.1644062326614,515.6166493017753
664,2,-4.521509216790935,17.420719782638876,303.48147774522556,0.4634988981690801,-61.38361127939488,40.11847434076511,101.50208562015999,-1.8841180788458598,2.3742081332261797,1119486.6086725472,17.997931085065055,-42.11048871678672,-2.4480193242514714,3.873516067047752,7.5805164614515785,6.321535391299223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.90162839056734,996.4038536564831,22079.500809749912,3.4985740930227003,15626.335853229475,351.3801191737764,961.9584185072255,3868945719.572324,99.20309059727528,159.4103607352609,260.1046584349374,361.78174255477,484.3573582666569
665,0,-3.742170709930405,16.29636071001025,265.5713723907658,0.46462555300975217,-62.78969486468274,47.24992556974898,110.03962043443173,-1.7793850428327518,2.3382727992360284,966211.9396290208,16.720502803834183,-37.05199980312592,-3.121420384014796,4.335139979318353,8.510281474426282,7.45656036333315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.8866345040525,918.5811246833065,19566.93185999814,6.898829062587942,12932.941973519479,346.1444637941221,893.3077147137857,3339228463.3578954,87.6377318735729,148.312955255173,233.30518168162428,345.81528185818485,526.8157332610695
666,0,-3.930585877050995,16.13598005523441,260.3698523429226,0.399144310051588,-62.50110488423302,27.32267889534752,89.82378377958054,-1.8311918866089043,2.407293867601356,953231.7001413727,16.60781014100882,-36.97563617622079,-2.7353511809385544,3.9050430722251743,8.135066527173857,6.640394253163729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.6399683249781,913.1071746721088,19067.535048276597,8.169465894169864,13584.104791088239,341.70938244792706,884.9140679434344,3294368755.6885853,88.12922569216596,152.82684445484858,237.30800516274994,354.76943418919257,498.3566766890116
667,1,-2.9697687821065815,7.9194678133146725,62.717970446127076,-0.06187756559673195,-39.24871095012359,4.243546935526698,43.49225788565029,-2.4760245837517725,4.704473879136423,247233.58985768328,8.457984219972385,-17.954332996358488,-0.38635263308446766,0.20197662635877922,0.44496749761524185,0.5883292594432469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.88872270470142,467.6646118757093,10263.520910960346,4.546743657557362,10263.520910960346,165.91895392259482,434.9990880347302,854439286.5481534,43.79248258483001,72.32590394937053,114.14513021494272,169.88228653639098,228.90807404280616
668,0,-3.941405281738405,15.410210889263778,237.47459965158393,0.1449195173537146,-59.21459588702064,34.12248650586666,93.33708239288731,-1.846273129889045,2.493660855851802,874400.0552519016,15.906265282790278,-35.556507728412655,-2.7484812874177855,3.388635987122293,7.442315623844175,6.137117274540079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.952182318607,877.1858633282421,18967.741947547496,5.280175859913556,13621.49665368793,320.01077703686855,847.5289487540432,3021926590.950572,85.04318351328358,134.67578802467733,221.2095270998941,329.71721384690994,478.2401202917851
669,0,-3.8637534043217863,15.508084945153499,240.50069866609658,0.2470279675546057,-58.62078198104922,27.748526314237168,86.36930829528639,-1.8458162195966825,2.4624162140692967,882763.6229067044,15.982155331353301,-35.77873945878197,-2.903616031809996,3.793454827768466,7.526001428417086,6.697070859578462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.44222726362375,881.7600943992211,18719.327025752944,7.0670080767727015,13353.131765336091,320.57847385930194,853.463447775047,3050831080.76557,82.23269123303953,136.49300181185623,215.23658875692485,324.0300101238522,470.05276398738505
67,2,-4.7036184135516725,17.028865101571178,289.98224664750876,0.3772021448700251,-62.12020203926996,32.44402338339238,94.56422542266233,-1.9148806902705537,2.401203982533806,1078639.2788929152,17.666529733589762,-41.09901604891202,-2.465906153093048,3.3686232689150786,6.903124404161797,5.834529422008126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.196625774296,983.3371213444505,21850.9884375056,4.25459052477126,16255.705237234579,329.4930073607444,945.3110612460658,3727777347.853915,87.56770064955806,147.6923567484165,231.80869324088093,338.65572544573325,450.51997950476107
670,0,-3.954226866877771,15.42043453754558,237.78980132672856,0.0987257493623308,-58.735579150775166,42.56850935987689,101.30408851065206,-1.820672031904715,2.4526527386518895,875839.2587417085,15.91935022045393,-35.184805993653235,-2.6983753412779556,3.3557069943563365,7.435364634168937,6.054082335634292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.87808916857426,878.0331668554562,19536.829700867085,5.703507204210994,13665.808051929576,319.92386230169654,848.2041474286358,3026900478.211344,82.98278472428409,135.15431432754406,216.52552999147542,323.4700167972042,483.66300760215756
671,2,-4.734845436447206,17.19732139801773,295.7478632667185,0.39864081320671785,-59.11443980316654,28.03211499598669,87.14655479915322,-1.9122541351965616,2.3618442933426573,1099583.8545269268,17.83722580935061,-42.64796161135658,-2.4642053236436414,3.3829934789191367,7.028976673971864,5.847198802562778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.68516777169606,993.42806617541,22203.58583337813,7.386954545217326,16363.62582836154,330.9503223352488,955.2886996065504,3800161801.245057,94.72191555837568,149.7310306060502,234.5947770967577,343.63097249303553,436.9774820368884
672,0,-3.7075471377175147,16.288288021955456,265.3083266861776,0.4516742535828451,-60.71362569992259,31.828026513921827,92.54165221384442,-1.7623797094454063,2.228799564968943,964411.4273975709,16.704916415970924,-37.48254855754208,-2.9463307680262103,4.379273438375032,9.083351373775248,7.325604206401242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.67289098847397,918.8195329069059,20425.885095767426,2.5630325092036963,12813.28290795173,342.9653438507564,894.0248038755759,3333005893.086005,93.69569278228079,147.20054987837057,233.23474434708038,357.1336956065099,515.4356566493084
673,2,-4.680880181568802,17.068788649002343,291.34354594431124,0.35804977479147093,-62.97560928419812,31.312044518424045,94.28765380262217,-1.9215825006655294,2.4515361089189085,1082606.464115187,17.698988254092797,-41.52770668465067,-2.4782502380825933,3.371044145729687,7.134303882268712,5.84929438381228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.46245593698114,983.8951316254665,21839.633433076502,5.935744000657187,16177.121907501783,333.78157575541235,946.294433286899,3741487939.982086,90.49941206332409,149.77374734663508,242.10555928111407,343.34117328049103,458.45675048721006
674,0,-3.6210623047638726,15.923392137650444,253.55441716938796,0.5628672828943542,-62.55295297723311,33.00829243744683,95.56124541467995,-1.801746401807428,2.35846799394979,921599.4564323821,16.329926802786648,-36.26311166770772,-3.0442436453505004,4.353655063060492,8.421841302394284,7.397898708410992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.1001871537082,895.0535830386038,19947.368839823557,5.653412530866375,12514.391325263943,343.4791248489443,870.8077609498022,3185047721.430312,85.67452004422182,147.39172683526354,232.12860082793034,351.8228626009455,508.1890912488646
675,0,-3.814897063968727,16.356333985588382,267.52966144811353,0.5116104151115024,-61.03701725776663,30.442821042105347,91.47983829987197,-1.7981310120606828,2.3005213849983797,974879.1972522688,16.79532973944813,-37.82020754732433,-3.01667244793348,4.266599840388543,8.660154083125391,7.2832722883220224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.1680273454623,923.5588156321974,18925.11463934555,1.9928632874551275,13184.28425307592,345.3531302814935,897.3927375288114,3369182505.703841,91.84048773151675,153.06128612291798,236.7352303665806,354.3775008478097,501.8310801854557
676,0,-3.670728153074236,15.992829581582013,255.7705980255247,0.40864454871756806,-61.63779783303953,30.459326892616133,92.09712472565566,-1.777022283628862,2.309171452026697,930510.1780967687,16.408681945826622,-36.15865844505434,-3.008946017143095,4.164110443728845,8.661567918776237,7.17305646087194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.70849249655197,900.5530613531498,19123.894260367895,3.6717312722475755,12686.036497024561,342.03776434347776,875.7587307809891,3215843175.502433,83.86570658430934,149.08300385423942,236.3816762727031,352.7434729038678,498.56371662002516
677,0,-3.9470861440994733,15.30097542080045,234.11984882793948,-0.0037744433041052,-55.90294287121756,39.75523374765768,95.65817661887525,-1.7974329817533892,2.3950334854861444,862960.9116333824,15.801877668710182,-35.762892670482955,-2.697085911438427,3.319451112147647,7.146866330934747,6.016537023586074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.4219447378101,870.466147191216,18706.489651518325,8.278245163277253,13641.129714007777,320.4748585937107,840.4844213658572,2982392910.60497,82.22247319726404,135.4974590232913,214.65735028753917,331.6927099575056,488.9812316841165
678,0,-3.7447942061536907,16.352424433824417,267.40178486393785,0.4371555236835554,-60.302883106441605,34.05665298202286,94.35953608846447,-1.7664938918815465,2.246162011491421,972605.7279718737,16.775734514779977,-37.953360635495414,-2.948793365858867,4.240391128206532,8.820627226584024,7.189184494065399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.4352591848565,920.3159104451237,19764.049692860688,5.206166446695674,12942.008776467155,350.69046497870283,895.0736094103046,3361325395.8707952,94.46308445745291,154.0342395959688,253.46259017517085,356.2244284273577,519.0721298348911
679,1,-4.955776816408083,15.020547801529025,225.6168562580184,0.03312300790141625,-57.32636913191256,20.105779618646,77.43214875055855,-2.06462681603823,2.793044139431375,864610.2608673009,15.816971268611011,-37.59048040743513,-1.984680651165777,1.988166150932002,3.987075111047642,3.972846802097779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.2828062311259,891.7916936204128,19162.568810464425,6.063816209254229,17127.164677506335,258.32702941471786,844.3926818142605,2988093061.557391,64.2171360342723,104.19523372991989,168.69853154990972,248.90646755566246,330.0971275073915
68,0,-3.6905827060811385,16.334852163782482,266.8273952126292,0.3861103969255353,-61.91977032565637,33.446304112534904,95.36607443819128,-1.7765652365592572,2.284983911802515,969227.5827100759,16.746575647667626,-37.830664806972784,-2.9536951344054128,4.6192408515288665,8.938218342760276,7.572935985934279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.61919398796135,918.7932565889785,20004.434700030386,10.88991030727622,12754.653832216414,349.9286112818802,894.2625145119196,3349650525.8460217,88.7259122849369,149.4199541446226,242.6623935992889,353.6286365273253,518.8416220764054
